user_id,date_listened,sessions,minutes_listened,songs_streamed,playlists_created
user_617,2025-11-29,0,10,5,0
user_617,2025-11-30,0,16.9,3,0
user_617,2025-12-01,0,19.4,4,0
user_617,2025-12-02,0,10.8,5,0
user_617,2025-12-03,1,12.1,5,0
user_617,2025-12-04,1,10.1,6,0
user_617,2025-12-05,0,15.2,3,0
user_617,2025-12-06,0,15.8,4,0
user_617,2025-12-07,0,12.8,1,0
user_617,2025-12-08,0,18.7,2,0
user_617,2025-12-09,0,10.6,0,0
user_617,2025-12-10,0,22.4,6,0
user_617,2025-12-11,1,12.6,3,0
user_617,2025-12-12,0,14.8,5,1
user_617,2025-12-13,1,11.1,2,0
user_617,2025-12-14,1,18.2,4,0
user_617,2025-12-15,1,17.1,0,0
user_617,2025-12-16,0,12.5,3,0
user_617,2025-12-17,0,5.2,0,0
user_617,2025-12-18,0,12.7,5,0
user_617,2025-12-19,0,6.9,3,0
user_617,2025-12-20,0,12.2,0,0
user_617,2025-12-21,1,14.6,2,0
user_617,2025-12-22,0,15,4,0
user_617,2025-12-23,1,12.7,0,0
user_617,2025-12-24,1,0,2,0
user_617,2025-12-25,0,16.1,3,0
user_617,2025-12-26,0,7.9,2,0
user_617,2025-12-27,0,6.3,0,0
user_617,2025-12-28,0,2.6,0,0
user_617,2025-12-29,0,15.9,1,0
user_617,2025-12-30,0,6.2,0,0
user_618,2025-11-01,0,38.9,10,0
user_618,2025-11-02,1,30.9,10,0
user_618,2025-11-03,1,32,7,0
user_618,2025-11-04,3,35.8,5,0
user_618,2025-11-05,2,35,6,0
user_618,2025-11-06,0,29.4,5,0
user_618,2025-11-07,1,22.4,6,0
user_618,2025-11-08,0,31.8,4,0
user_618,2025-11-09,0,33.4,6,0
user_618,2025-11-10,1,35.9,5,0
user_618,2025-11-11,0,26,9,0
user_618,2025-11-12,1,28.8,12,0
user_618,2025-11-13,1,30,6,0
user_618,2025-11-14,1,25,6,0
user_618,2025-11-15,0,33.7,5,0
user_618,2025-11-16,0,18.8,7,0
user_618,2025-11-17,2,27,6,0
user_618,2025-11-18,0,24.9,5,0
user_618,2025-11-19,0,19.1,5,0
user_618,2025-11-20,1,25.4,4,0
user_618,2025-11-21,0,32.8,7,0
user_618,2025-11-22,1,16.9,3,0
user_618,2025-11-23,0,29.8,2,0
user_618,2025-11-24,0,22,8,0
user_618,2025-11-25,0,24,6,0
user_618,2025-11-26,1,23,6,0
user_618,2025-11-27,0,19.7,2,0
user_618,2025-11-28,1,23,3,0
user_618,2025-11-29,1,19.8,5,0
user_618,2025-11-30,0,31.7,4,0
user_618,2025-12-01,0,18.6,7,0
user_618,2025-12-02,0,15.6,5,0
user_618,2025-12-03,0,18.4,3,0
user_618,2025-12-04,1,19.9,2,0
user_618,2025-12-05,1,13,3,0
user_618,2025-12-06,0,19.1,3,0
user_618,2025-12-07,0,17.7,2,0
user_618,2025-12-08,0,21.1,2,0
user_618,2025-12-09,0,17.9,3,0
user_618,2025-12-10,0,21.8,5,0
user_618,2025-12-11,0,6.3,1,0
user_618,2025-12-12,0,19.8,6,0
user_618,2025-12-13,0,14,1,0
user_618,2025-12-14,0,8.7,3,0
user_618,2025-12-15,0,14.1,5,0
user_618,2025-12-16,1,10.7,2,0
user_618,2025-12-17,0,18.2,2,0
user_618,2025-12-18,1,11.7,2,0
user_618,2025-12-19,0,16.7,3,0
user_618,2025-12-20,1,13,4,0
user_618,2025-12-21,0,15.1,4,0
user_618,2025-12-22,0,16.1,1,0
user_618,2025-12-23,0,6.5,5,0
user_618,2025-12-24,0,9.5,0,0
user_618,2025-12-25,0,2.3,3,0
user_618,2025-12-26,0,6.8,0,0
user_618,2025-12-27,0,4.6,1,0
user_618,2025-12-28,0,13.4,2,0
user_618,2025-12-29,1,6.2,1,0
user_618,2025-12-30,1,8.8,2,0
user_619,2025-11-01,0,36.6,4,0
user_619,2025-11-02,1,25.3,8,0
user_619,2025-11-03,1,34.2,5,0
user_619,2025-11-04,1,36.2,7,0
user_619,2025-11-05,1,27.6,6,0
user_619,2025-11-06,0,27.5,4,0
user_619,2025-11-07,2,31.2,8,0
user_619,2025-11-08,2,22.8,5,0
user_619,2025-11-09,1,27.2,7,0
user_619,2025-11-10,1,19.7,5,0
user_619,2025-11-11,1,15.2,3,0
user_619,2025-11-12,1,23.6,4,0
user_619,2025-11-13,1,18.2,9,1
user_619,2025-11-14,3,21.3,6,0
user_619,2025-11-15,2,19.6,5,0
user_619,2025-11-16,3,24.8,6,0
user_619,2025-11-17,0,16.7,4,0
user_619,2025-11-18,0,21.9,4,0
user_619,2025-11-19,1,8.9,2,0
user_619,2025-11-20,0,18.6,0,0
user_619,2025-11-21,0,13.1,8,0
user_619,2025-11-22,1,19.8,4,0
user_619,2025-11-23,3,9.7,0,0
user_619,2025-11-24,1,18.3,4,0
user_619,2025-11-25,0,9.1,4,0
user_619,2025-11-26,0,20.9,3,0
user_619,2025-11-27,0,20.5,4,0
user_619,2025-11-28,0,21.7,7,0
user_619,2025-11-29,1,18.5,2,0
user_619,2025-11-30,0,19.8,3,0
user_619,2025-12-01,0,11.1,2,0
user_619,2025-12-02,2,25.4,5,0
user_619,2025-12-03,2,22.5,6,0
user_619,2025-12-04,1,14.5,5,0
user_619,2025-12-05,0,15.6,7,0
user_619,2025-12-06,1,14.4,4,0
user_619,2025-12-07,1,10.3,4,0
user_619,2025-12-08,2,13,1,0
user_619,2025-12-09,0,0.9,3,0
user_619,2025-12-10,1,15,2,0
user_619,2025-12-11,1,15.7,4,0
user_619,2025-12-12,0,10.5,3,0
user_619,2025-12-13,0,12.7,1,0
user_619,2025-12-14,0,13.7,4,0
user_619,2025-12-15,0,16,1,0
user_619,2025-12-16,0,15.9,3,0
user_619,2025-12-17,0,15.7,2,0
user_619,2025-12-18,0,4.9,0,0
user_619,2025-12-19,0,9.1,2,0
user_619,2025-12-20,1,10.6,0,0
user_619,2025-12-21,1,12.6,0,0
user_619,2025-12-22,0,4.9,2,0
user_619,2025-12-23,1,11.8,2,0
user_619,2025-12-24,0,10.5,2,0
user_619,2025-12-25,3,14.6,0,0
user_619,2025-12-26,0,8,0,0
user_619,2025-12-27,0,13.5,2,0
user_619,2025-12-28,0,11.6,0,0
user_619,2025-12-29,1,5.4,3,0
user_619,2025-12-30,1,3.6,0,0
user_620,2025-11-01,1,19.3,4,0
user_620,2025-11-02,1,19.5,4,0
user_620,2025-11-03,1,21.4,4,0
user_620,2025-11-04,4,28.4,4,0
user_620,2025-11-05,1,9.8,7,0
user_620,2025-11-06,0,28.3,6,0
user_620,2025-11-07,0,30.7,6,0
user_620,2025-11-08,0,14.8,3,0
user_620,2025-11-09,1,27.4,2,0
user_620,2025-11-10,1,18.9,5,0
user_620,2025-11-11,0,18.9,1,0
user_620,2025-11-12,2,19.6,2,0
user_620,2025-11-13,1,23.6,5,0
user_620,2025-11-14,2,21.1,3,0
user_620,2025-11-15,0,10.7,1,0
user_620,2025-11-16,0,14.1,2,0
user_620,2025-11-17,0,18.4,0,0
user_620,2025-11-18,0,20.6,4,0
user_620,2025-11-19,0,18.7,5,0
user_620,2025-11-20,0,15.9,2,0
user_620,2025-11-21,0,15,0,0
user_620,2025-11-22,1,18.1,0,0
user_620,2025-11-23,1,20.7,5,0
user_620,2025-11-24,1,18.6,2,0
user_620,2025-11-25,0,5.2,1,0
user_620,2025-11-26,0,11.8,3,0
user_620,2025-11-27,0,20.4,4,0
user_620,2025-11-28,0,14.8,0,0
user_620,2025-11-29,0,8.7,7,0
user_620,2025-11-30,3,19.4,0,0
user_620,2025-12-01,0,9.9,0,0
user_620,2025-12-02,1,10.4,2,0
user_620,2025-12-03,0,15.6,5,0
user_620,2025-12-04,1,9,0,0
user_620,2025-12-05,0,17.8,0,0
user_620,2025-12-06,2,9,3,0
user_620,2025-12-07,0,11.7,0,0
user_620,2025-12-08,1,12.6,1,0
user_620,2025-12-09,0,14.9,5,0
user_620,2025-12-10,0,16.8,0,0
user_620,2025-12-11,0,13.1,5,0
user_620,2025-12-12,0,14.9,2,0
user_620,2025-12-13,0,5,0,0
user_620,2025-12-14,1,0.1,3,0
user_620,2025-12-15,0,8.6,0,0
user_620,2025-12-16,0,12.1,2,0
user_620,2025-12-17,0,11.9,0,0
user_620,2025-12-18,0,17.6,0,0
user_620,2025-12-19,1,0,1,0
user_620,2025-12-20,0,9.5,0,0
user_620,2025-12-21,0,11,2,0
user_620,2025-12-22,0,11.6,1,0
user_620,2025-12-23,1,11.5,1,0
user_620,2025-12-24,0,3.1,2,0
user_620,2025-12-25,0,9.8,4,0
user_620,2025-12-26,0,3.9,6,0
user_620,2025-12-27,0,0,1,0
user_620,2025-12-28,0,7.9,0,0
user_620,2025-12-29,0,7.4,0,0
user_620,2025-12-30,0,9.1,3,0
user_621,2025-11-01,3,40.8,11,0
user_621,2025-11-02,1,34.1,8,0
user_621,2025-11-03,2,32.9,9,1
user_621,2025-11-04,1,38.4,11,0
user_621,2025-11-05,1,40.3,7,0
user_621,2025-11-06,3,40.2,9,0
user_621,2025-11-07,1,35.7,8,0
user_621,2025-11-08,0,48,5,0
user_621,2025-11-09,2,35,6,0
user_621,2025-11-10,2,35.9,8,1
user_621,2025-11-11,0,46.7,6,0
user_621,2025-11-12,1,27.5,6,0
user_621,2025-11-13,1,53.3,10,0
user_621,2025-11-14,1,51.9,15,1
user_621,2025-11-15,1,44.7,9,0
user_621,2025-11-16,3,54.3,10,0
user_621,2025-11-17,1,51.1,9,1
user_621,2025-11-18,3,39.3,12,0
user_621,2025-11-19,0,39.5,12,0
user_621,2025-11-20,3,46.7,9,0
user_621,2025-11-21,1,39.5,10,0
user_621,2025-11-22,1,44.8,7,0
user_621,2025-11-23,1,37.1,8,0
user_621,2025-11-24,3,46.4,8,0
user_621,2025-11-25,1,46.1,10,0
user_621,2025-11-26,3,42.7,10,0
user_621,2025-11-27,0,30.3,11,0
user_621,2025-11-28,0,29.8,6,0
user_621,2025-11-29,1,27,3,0
user_621,2025-11-30,1,33.3,6,0
user_621,2025-12-01,0,36.1,9,0
user_621,2025-12-02,0,26.5,6,0
user_621,2025-12-03,0,35.6,4,0
user_621,2025-12-04,0,27.1,4,0
user_621,2025-12-05,3,25.7,5,0
user_621,2025-12-06,0,32.9,5,0
user_621,2025-12-07,2,23.3,5,0
user_621,2025-12-08,1,16.1,5,0
user_621,2025-12-09,2,24.9,5,0
user_621,2025-12-10,0,30.7,5,0
user_621,2025-12-11,0,26.2,2,0
user_621,2025-12-12,0,19,6,0
user_621,2025-12-13,1,27,4,0
user_621,2025-12-14,0,17.7,8,1
user_621,2025-12-15,0,18.6,3,0
user_621,2025-12-16,1,18.8,8,0
user_621,2025-12-17,1,13.9,0,0
user_621,2025-12-18,0,18.7,4,0
user_621,2025-12-19,0,15.8,3,0
user_621,2025-12-20,1,16.6,2,0
user_621,2025-12-21,0,13.9,5,0
user_621,2025-12-22,0,24.2,5,0
user_621,2025-12-23,0,15.9,4,0
user_621,2025-12-24,0,14.6,5,0
user_621,2025-12-25,1,13.8,2,0
user_621,2025-12-26,0,16,2,0
user_621,2025-12-27,0,17.6,3,0
user_621,2025-12-28,0,17,5,0
user_621,2025-12-29,0,25.5,4,0
user_621,2025-12-30,0,20.4,5,0
user_622,2025-11-01,1,40.6,9,0
user_622,2025-11-02,0,35.2,11,0
user_622,2025-11-03,5,45.7,9,0
user_622,2025-11-04,0,36.6,9,0
user_622,2025-11-05,1,41.4,5,0
user_622,2025-11-06,3,35,9,1
user_622,2025-11-07,1,33.3,10,0
user_622,2025-11-08,0,33.3,8,0
user_622,2025-11-09,3,39.6,10,0
user_622,2025-11-10,0,37,4,0
user_622,2025-11-11,0,47.8,8,1
user_622,2025-11-12,2,35.6,11,0
user_622,2025-11-13,2,36.8,8,0
user_622,2025-11-14,2,28.2,13,0
user_622,2025-11-15,1,36.8,9,0
user_622,2025-11-16,0,33.1,8,0
user_622,2025-11-17,0,35.9,5,0
user_622,2025-11-18,2,43.8,9,1
user_622,2025-11-19,0,50.4,11,0
user_622,2025-11-20,0,52.6,9,0
user_622,2025-11-21,0,48.5,9,0
user_622,2025-11-22,0,40.4,9,0
user_622,2025-11-23,2,36.5,8,0
user_622,2025-11-24,1,49.2,9,0
user_622,2025-11-25,1,51.7,10,0
user_622,2025-11-26,1,36.1,8,0
user_622,2025-11-27,1,39.6,5,0
user_622,2025-11-28,2,40,7,0
user_622,2025-11-29,0,38.9,12,0
user_622,2025-11-30,3,41.1,11,0
user_622,2025-12-01,0,37.2,7,0
user_622,2025-12-02,2,34.2,8,0
user_622,2025-12-03,1,19.7,3,0
user_622,2025-12-04,2,23.8,5,0
user_622,2025-12-05,1,22.2,6,0
user_622,2025-12-06,1,25.2,6,0
user_622,2025-12-07,3,32.1,6,0
user_622,2025-12-08,2,21,7,0
user_622,2025-12-09,0,21.6,7,1
user_622,2025-12-10,2,24.4,7,0
user_622,2025-12-11,0,21.5,3,0
user_622,2025-12-12,0,32.8,4,0
user_622,2025-12-13,0,34.3,2,0
user_622,2025-12-14,0,17.5,7,0
user_622,2025-12-15,1,30.9,5,0
user_622,2025-12-16,0,22.1,2,1
user_622,2025-12-17,0,14.4,2,0
user_622,2025-12-18,0,25.9,7,1
user_622,2025-12-19,0,14.9,4,0
user_622,2025-12-20,2,22.7,5,0
user_622,2025-12-21,0,20.5,4,0
user_622,2025-12-22,0,10.5,4,0
user_622,2025-12-23,0,15.9,3,1
user_622,2025-12-24,0,9.1,4,0
user_622,2025-12-25,0,11.7,4,0
user_622,2025-12-26,0,12.7,3,0
user_622,2025-12-27,0,18,5,0
user_622,2025-12-28,1,11.4,5,0
user_622,2025-12-29,0,18.5,3,0
user_622,2025-12-30,1,23.3,3,0
user_623,2025-11-01,1,44.1,10,1
user_623,2025-11-02,2,42.3,13,0
user_623,2025-11-03,2,55,9,0
user_623,2025-11-04,4,39.1,9,0
user_623,2025-11-05,1,43.4,7,0
user_623,2025-11-06,1,43.7,9,0
user_623,2025-11-07,4,41.7,6,0
user_623,2025-11-08,1,40.3,8,1
user_623,2025-11-09,1,32.4,9,0
user_623,2025-11-10,1,28.8,7,0
user_623,2025-11-11,4,37.9,6,0
user_623,2025-11-12,1,38.8,5,0
user_623,2025-11-13,1,27.9,7,0
user_623,2025-11-14,4,50.8,11,0
user_623,2025-11-15,1,50.1,11,1
user_623,2025-11-16,0,55.7,8,1
user_623,2025-11-17,2,51,7,0
user_623,2025-11-18,0,47.8,13,0
user_623,2025-11-19,2,48.4,12,0
user_623,2025-11-20,5,42.1,12,0
user_623,2025-11-21,0,44.1,8,0
user_623,2025-11-22,2,41.6,8,0
user_623,2025-11-23,0,41.1,9,0
user_623,2025-11-24,2,49.8,8,0
user_623,2025-11-25,1,44.6,12,0
user_623,2025-11-26,0,45.1,11,0
user_623,2025-11-27,2,43.5,11,0
user_623,2025-11-28,1,35.9,4,0
user_623,2025-11-29,0,30.8,9,0
user_623,2025-11-30,0,30,4,0
user_623,2025-12-01,0,29.4,5,0
user_623,2025-12-02,1,30.1,5,0
user_623,2025-12-03,2,29.5,9,1
user_623,2025-12-04,0,28.2,4,0
user_623,2025-12-05,1,22.9,1,0
user_623,2025-12-06,0,18.3,2,0
user_623,2025-12-07,3,24.5,3,0
user_623,2025-12-08,0,25.4,1,0
user_623,2025-12-09,0,22.8,3,0
user_623,2025-12-10,0,15.4,4,0
user_623,2025-12-11,2,17.1,3,0
user_623,2025-12-12,0,19.8,6,0
user_623,2025-12-13,2,18.4,5,0
user_623,2025-12-14,2,35.8,4,0
user_623,2025-12-15,0,24.3,4,0
user_623,2025-12-16,0,14.9,7,0
user_623,2025-12-17,0,28.1,3,0
user_623,2025-12-18,1,29.6,3,0
user_623,2025-12-19,0,19.3,3,0
user_623,2025-12-20,0,21.6,4,0
user_623,2025-12-21,1,17.1,0,0
user_623,2025-12-22,0,21.8,0,0
user_623,2025-12-23,0,9.4,4,0
user_623,2025-12-24,2,18.4,4,0
user_623,2025-12-25,0,23.8,1,0
user_623,2025-12-26,2,22,2,0
user_623,2025-12-27,0,17.2,1,0
user_623,2025-12-28,0,13.6,1,0
user_623,2025-12-29,0,10.9,5,0
user_623,2025-12-30,0,19.5,3,0
user_624,2025-11-01,1,44.1,14,0
user_624,2025-11-02,2,47.5,10,0
user_624,2025-11-03,0,45.8,9,0
user_624,2025-11-04,0,41.6,10,0
user_624,2025-11-05,3,45,7,0
user_624,2025-11-06,2,37.6,8,0
user_624,2025-11-07,2,33.6,8,0
user_624,2025-11-08,2,45.1,8,0
user_624,2025-11-09,1,35,12,0
user_624,2025-11-10,2,41,5,0
user_624,2025-11-11,2,37.8,8,1
user_624,2025-11-12,3,40.2,4,0
user_624,2025-11-13,2,41.6,7,0
user_624,2025-11-14,3,36.8,8,1
user_624,2025-11-15,1,33.4,7,0
user_624,2025-11-16,2,23.9,7,0
user_624,2025-11-17,4,27.9,2,0
user_624,2025-11-18,0,32.8,9,0
user_624,2025-11-19,2,39.9,5,0
user_624,2025-11-20,0,26.9,6,0
user_624,2025-11-21,0,29.3,8,0
user_624,2025-11-22,0,26.2,1,0
user_624,2025-11-23,0,19.1,5,0
user_624,2025-11-24,1,27.4,4,0
user_624,2025-11-25,1,23.8,5,0
user_624,2025-11-26,2,26,7,0
user_624,2025-11-27,0,29.9,7,0
user_624,2025-11-28,1,26.4,6,0
user_624,2025-11-29,0,21.9,4,0
user_624,2025-11-30,1,20.1,5,0
user_624,2025-12-01,0,34.9,6,0
user_624,2025-12-02,1,27.4,6,0
user_624,2025-12-03,3,31.3,5,0
user_624,2025-12-04,2,24.7,3,0
user_624,2025-12-05,1,17.6,3,0
user_624,2025-12-06,1,24.3,2,0
user_624,2025-12-07,1,14.4,5,0
user_624,2025-12-08,1,26.4,6,0
user_624,2025-12-09,2,19.8,5,1
user_624,2025-12-10,0,23.4,4,0
user_624,2025-12-11,1,17.2,8,0
user_624,2025-12-12,2,9.6,4,0
user_624,2025-12-13,1,15.3,1,0
user_624,2025-12-14,0,12.4,3,0
user_624,2025-12-15,1,15.7,3,1
user_624,2025-12-16,1,22.2,4,0
user_624,2025-12-17,0,22.4,5,0
user_624,2025-12-18,1,11.9,1,0
user_624,2025-12-19,0,8.6,3,0
user_624,2025-12-20,0,16.7,6,0
user_624,2025-12-21,0,17.8,5,0
user_624,2025-12-22,0,14.5,0,0
user_624,2025-12-23,1,9.8,2,0
user_624,2025-12-24,0,9.2,1,0
user_624,2025-12-25,0,7.7,3,0
user_624,2025-12-26,0,7,2,0
user_624,2025-12-27,1,12.1,2,0
user_624,2025-12-28,0,14.9,4,0
user_624,2025-12-29,2,15.9,3,0
user_624,2025-12-30,0,11.6,4,1
user_625,2025-11-01,0,40.1,4,0
user_625,2025-11-02,2,36.2,8,0
user_625,2025-11-03,2,40.9,6,0
user_625,2025-11-04,0,33.1,5,0
user_625,2025-11-05,2,26.3,9,0
user_625,2025-11-06,1,33.8,5,0
user_625,2025-11-07,0,30.2,4,0
user_625,2025-11-08,1,37.7,5,0
user_625,2025-11-09,0,29.6,7,0
user_625,2025-11-10,2,25.2,8,0
user_625,2025-11-11,1,30.9,5,1
user_625,2025-11-12,0,30.9,6,1
user_625,2025-11-13,0,31.9,3,0
user_625,2025-11-14,2,40.3,7,0
user_625,2025-11-15,0,36.6,9,0
user_625,2025-11-16,3,35.9,9,0
user_625,2025-11-17,1,45.9,10,0
user_625,2025-11-18,0,35.5,8,0
user_625,2025-11-19,0,33.1,6,0
user_625,2025-11-20,1,26.2,9,0
user_625,2025-11-21,2,43.6,6,0
user_625,2025-11-22,3,43.7,6,1
user_625,2025-11-23,0,33.2,4,0
user_625,2025-11-24,2,37.1,8,0
user_625,2025-11-25,0,40.9,7,0
user_625,2025-11-26,1,31.3,9,0
user_625,2025-11-27,1,34.5,8,0
user_625,2025-11-28,2,29.8,9,0
user_625,2025-11-29,1,23.2,4,0
user_625,2025-11-30,1,29.4,2,0
user_625,2025-12-01,1,18.4,2,0
user_625,2025-12-02,3,11.4,6,0
user_625,2025-12-03,1,13.7,2,0
user_625,2025-12-04,4,16.3,5,0
user_625,2025-12-05,1,25.6,2,0
user_625,2025-12-06,0,15.6,1,0
user_625,2025-12-07,2,24.6,3,0
user_625,2025-12-08,1,20,4,0
user_625,2025-12-09,1,17.6,4,0
user_625,2025-12-10,0,10.9,1,0
user_625,2025-12-11,1,11,0,0
user_625,2025-12-12,1,18.1,3,0
user_625,2025-12-13,0,13.4,5,1
user_625,2025-12-14,0,25.9,5,0
user_625,2025-12-15,0,21.2,3,0
user_625,2025-12-16,0,24.4,3,0
user_625,2025-12-17,1,16.6,2,0
user_625,2025-12-18,1,12.2,6,0
user_625,2025-12-19,1,13.4,0,0
user_625,2025-12-20,0,13.1,3,0
user_625,2025-12-21,1,15.3,2,0
user_625,2025-12-22,0,8.8,2,0
user_625,2025-12-23,0,13.9,6,0
user_625,2025-12-24,0,20,4,0
user_625,2025-12-25,0,8.3,4,0
user_625,2025-12-26,0,9.5,2,0
user_625,2025-12-27,1,13.5,3,0
user_625,2025-12-28,0,18.1,3,0
user_625,2025-12-29,1,8.5,0,0
user_625,2025-12-30,0,30.7,4,0
user_626,2025-11-01,3,46,10,0
user_626,2025-11-02,1,45.3,9,0
user_626,2025-11-03,2,38.9,6,0
user_626,2025-11-04,1,39.9,12,0
user_626,2025-11-05,3,37.8,9,0
user_626,2025-11-06,3,44.9,9,0
user_626,2025-11-07,2,41.6,10,1
user_626,2025-11-08,1,37.1,10,1
user_626,2025-11-09,1,47.3,7,0
user_626,2025-11-10,1,31,9,0
user_626,2025-11-11,1,30.1,6,0
user_626,2025-11-12,0,33.5,9,0
user_626,2025-11-13,2,33.2,6,0
user_626,2025-11-14,0,30.6,9,0
user_626,2025-11-15,4,59.1,10,0
user_626,2025-11-16,1,53,13,0
user_626,2025-11-17,4,53.3,12,0
user_626,2025-11-18,1,44.9,10,0
user_626,2025-11-19,2,47.4,11,0
user_626,2025-11-20,4,47,11,0
user_626,2025-11-21,2,51.1,12,0
user_626,2025-11-22,1,35.2,9,0
user_626,2025-11-23,1,42.7,8,0
user_626,2025-11-24,3,38.6,11,0
user_626,2025-11-25,1,34.9,7,0
user_626,2025-11-26,0,48,7,0
user_626,2025-11-27,0,39.1,8,0
user_626,2025-11-28,1,46.1,12,0
user_626,2025-11-29,2,41.9,6,0
user_626,2025-11-30,1,23.9,6,0
user_626,2025-12-01,0,25.3,8,0
user_626,2025-12-02,0,29.6,3,0
user_626,2025-12-03,1,20.6,8,0
user_626,2025-12-04,0,26,2,0
user_626,2025-12-05,2,20.2,7,0
user_626,2025-12-06,0,33.6,6,0
user_626,2025-12-07,1,19.3,3,0
user_626,2025-12-08,0,17.7,2,0
user_626,2025-12-09,1,21.8,6,0
user_626,2025-12-10,0,18.6,4,0
user_626,2025-12-11,0,13.8,6,0
user_626,2025-12-12,1,16.4,1,0
user_626,2025-12-13,0,14.1,0,0
user_626,2025-12-14,1,17.8,4,1
user_626,2025-12-15,1,15.3,5,0
user_626,2025-12-16,0,21.1,5,0
user_626,2025-12-17,0,25.3,7,0
user_626,2025-12-18,0,16.2,8,0
user_626,2025-12-19,2,24.5,5,0
user_626,2025-12-20,0,15.3,5,0
user_626,2025-12-21,0,20.5,3,0
user_626,2025-12-22,0,15.3,1,0
user_626,2025-12-23,2,11.9,3,0
user_626,2025-12-24,0,15.2,0,0
user_626,2025-12-25,0,16.5,2,0
user_626,2025-12-26,0,15.1,2,0
user_626,2025-12-27,1,11.2,0,0
user_626,2025-12-28,3,19.7,2,0
user_626,2025-12-29,0,19.5,3,0
user_626,2025-12-30,0,12.2,3,0
user_627,2025-11-01,0,41.3,8,0
user_627,2025-11-02,2,31.8,5,0
user_627,2025-11-03,0,43.5,9,0
user_627,2025-11-04,0,26.5,7,0
user_627,2025-11-05,0,32.5,10,0
user_627,2025-11-06,3,31.8,7,0
user_627,2025-11-07,0,20.4,7,0
user_627,2025-11-08,1,32.6,3,0
user_627,2025-11-09,1,22.6,5,1
user_627,2025-11-10,0,22.7,6,0
user_627,2025-11-11,1,30.3,9,0
user_627,2025-11-12,0,22.4,3,0
user_627,2025-11-13,0,31.5,8,0
user_627,2025-11-14,1,20.8,3,0
user_627,2025-11-15,1,29.1,6,1
user_627,2025-11-16,0,21.8,4,1
user_627,2025-11-17,0,17.8,7,0
user_627,2025-11-18,0,14.7,9,0
user_627,2025-11-19,1,17.5,4,0
user_627,2025-11-20,1,20.7,3,0
user_627,2025-11-21,1,26.5,0,0
user_627,2025-11-22,0,21.3,8,0
user_627,2025-11-23,1,21,4,0
user_627,2025-11-24,1,22.9,3,0
user_627,2025-11-25,1,20.4,3,0
user_627,2025-11-26,1,21.2,1,0
user_627,2025-11-27,2,27,4,0
user_627,2025-11-28,0,19.9,4,0
user_627,2025-11-29,0,17.9,2,0
user_627,2025-11-30,1,19.3,6,0
user_627,2025-12-01,0,22.5,2,0
user_627,2025-12-02,0,22.4,2,0
user_627,2025-12-03,0,9.2,5,0
user_627,2025-12-04,0,7.6,5,0
user_627,2025-12-05,2,19,4,0
user_627,2025-12-06,0,19.5,4,0
user_627,2025-12-07,1,13.3,6,0
user_627,2025-12-08,0,17.5,0,0
user_627,2025-12-09,1,12.7,7,0
user_627,2025-12-10,1,16.9,0,0
user_627,2025-12-11,0,8.9,4,0
user_627,2025-12-12,2,14.2,1,0
user_627,2025-12-13,0,14.7,5,0
user_627,2025-12-14,1,6.8,4,0
user_627,2025-12-15,2,16.8,0,0
user_627,2025-12-16,1,9.2,2,0
user_627,2025-12-17,0,15.4,8,0
user_627,2025-12-18,0,11.6,2,0
user_627,2025-12-19,1,8.9,2,0
user_627,2025-12-20,1,13.1,4,0
user_627,2025-12-21,1,7.9,3,0
user_627,2025-12-22,1,14.4,2,0
user_627,2025-12-23,0,16.5,2,0
user_627,2025-12-24,0,10.6,1,0
user_627,2025-12-25,0,11.9,5,0
user_627,2025-12-26,0,15.9,0,0
user_627,2025-12-27,1,17.1,1,0
user_627,2025-12-28,0,10.4,6,0
user_627,2025-12-29,1,0,2,0
user_627,2025-12-30,0,17.8,1,0
user_628,2025-11-01,4,45.9,12,0
user_628,2025-11-02,1,43.3,8,0
user_628,2025-11-03,1,38.1,8,0
user_628,2025-11-04,0,40,8,0
user_628,2025-11-05,1,32.3,8,0
user_628,2025-11-06,2,41,7,0
user_628,2025-11-07,2,37,7,0
user_628,2025-11-08,1,36.2,4,0
user_628,2025-11-09,1,37.8,12,0
user_628,2025-11-10,2,38,4,0
user_628,2025-11-11,1,33.2,5,0
user_628,2025-11-12,1,37.7,8,0
user_628,2025-11-13,0,38.9,5,0
user_628,2025-11-14,2,37.6,9,0
user_628,2025-11-15,2,34.8,8,0
user_628,2025-11-16,3,48.7,9,1
user_628,2025-11-17,3,58.7,12,0
user_628,2025-11-18,2,51,10,0
user_628,2025-11-19,3,56.5,11,1
user_628,2025-11-20,1,39.9,12,0
user_628,2025-11-21,3,40.5,9,0
user_628,2025-11-22,5,42.7,11,0
user_628,2025-11-23,3,39.6,9,0
user_628,2025-11-24,6,48.7,10,0
user_628,2025-11-25,1,44.2,9,0
user_628,2025-11-26,1,43.3,8,1
user_628,2025-11-27,1,45.5,9,0
user_628,2025-11-28,1,39.2,8,0
user_628,2025-11-29,0,40.4,7,0
user_628,2025-11-30,1,36.9,10,0
user_628,2025-12-01,2,20,7,1
user_628,2025-12-02,0,23.4,6,0
user_628,2025-12-03,0,22.8,7,1
user_628,2025-12-04,2,20.7,7,0
user_628,2025-12-05,1,21.1,2,0
user_628,2025-12-06,0,22.3,6,0
user_628,2025-12-07,0,17.9,3,0
user_628,2025-12-08,1,20.1,5,0
user_628,2025-12-09,2,18.6,2,0
